filename,path,noise_fn,croissant_count,slipper_count,object_count,lines,artifacts,channel_state
2689.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2689.png,none,2.0,2.0,0.0,True,True,darken_channel
2690.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2690.png,random,2.0,2.0,0.0,False,False,lighten_channel
2691.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2691.png,gaussian,1.0,1.0,0.0,True,True,normal
2692.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2692.png,none,1.0,2.0,1.0,True,True,lighten_channel
2693.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2693.png,none,2.0,1.0,1.0,False,True,darken_channel
2694.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2694.png,gaussian,1.0,2.0,1.0,False,True,lighten_channel
2695.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2695.png,random,2.0,1.0,0.0,False,True,lighten_channel
2696.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2696.png,salt_pepper,2.0,1.0,0.0,False,True,normal
2697.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2697.png,none,1.0,2.0,2.0,True,False,darken_channel
2698.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2698.png,gaussian,1.0,2.0,0.0,True,True,lighten_channel
2699.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2699.png,salt_pepper,1.0,1.0,0.0,False,True,darken_channel
2700.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2700.png,none,1.0,1.0,2.0,True,True,lighten_channel
2701.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2701.png,salt_pepper,2.0,2.0,0.0,True,True,lighten_channel
2702.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2702.png,random,2.0,1.0,0.0,False,False,darken_channel
2703.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2703.png,gaussian,2.0,2.0,0.0,True,False,lighten_channel
2704.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2704.png,none,2.0,1.0,0.0,True,True,normal
2705.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2705.png,none,1.0,2.0,1.0,False,True,darken_channel
2706.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2706.png,salt_pepper,2.0,2.0,0.0,False,True,darken_channel
2707.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2707.png,salt_pepper,1.0,1.0,0.0,True,True,lighten_channel
2708.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2708.png,none,2.0,1.0,2.0,False,False,darken_channel
2709.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2709.png,gaussian,2.0,1.0,0.0,False,False,normal
2710.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2710.png,none,2.0,1.0,1.0,True,False,lighten_channel
2711.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2711.png,random,1.0,1.0,0.0,True,False,normal
2712.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2712.png,salt_pepper,1.0,1.0,0.0,False,True,darken_channel
2713.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2713.png,gaussian,2.0,1.0,1.0,False,True,lighten_channel
2714.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2714.png,salt_pepper,2.0,2.0,1.0,True,True,darken_channel
2715.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2715.png,random,2.0,2.0,0.0,False,False,normal
2716.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2716.png,salt_pepper,1.0,2.0,0.0,False,False,lighten_channel
2717.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2717.png,salt_pepper,1.0,2.0,0.0,False,True,darken_channel
2718.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2718.png,random,2.0,2.0,1.0,True,True,darken_channel
2719.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2719.png,salt_pepper,1.0,1.0,0.0,False,True,normal
2720.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2720.png,none,2.0,2.0,1.0,False,False,darken_channel
2721.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2721.png,random,2.0,2.0,1.0,True,False,normal
2722.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2722.png,salt_pepper,2.0,2.0,1.0,False,True,lighten_channel
2723.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2723.png,random,1.0,2.0,1.0,False,True,lighten_channel
2724.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2724.png,random,2.0,2.0,1.0,False,False,normal
2725.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2725.png,random,1.0,2.0,0.0,False,False,lighten_channel
2726.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2726.png,salt_pepper,1.0,2.0,0.0,False,True,lighten_channel
2727.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2727.png,gaussian,2.0,1.0,0.0,True,False,lighten_channel
2728.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2728.png,gaussian,2.0,1.0,0.0,False,False,darken_channel
2729.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2729.png,gaussian,2.0,1.0,1.0,True,True,normal
2730.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2730.png,salt_pepper,1.0,1.0,0.0,False,True,darken_channel
2731.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2731.png,salt_pepper,1.0,2.0,1.0,True,True,lighten_channel
2732.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2732.png,gaussian,1.0,2.0,2.0,False,False,normal
2733.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2733.png,gaussian,1.0,1.0,0.0,False,False,lighten_channel
2734.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2734.png,none,1.0,2.0,0.0,True,False,darken_channel
2735.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2735.png,none,2.0,2.0,0.0,True,False,normal
2736.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2736.png,gaussian,1.0,1.0,0.0,False,False,normal
2737.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2737.png,gaussian,1.0,2.0,0.0,True,True,lighten_channel
2738.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2738.png,salt_pepper,1.0,1.0,0.0,True,True,normal
2739.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2739.png,salt_pepper,2.0,1.0,0.0,True,False,normal
2740.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2740.png,gaussian,2.0,1.0,0.0,True,False,normal
2741.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2741.png,none,1.0,1.0,0.0,False,False,normal
2742.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2742.png,random,2.0,1.0,1.0,False,False,darken_channel
2743.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2743.png,gaussian,1.0,2.0,1.0,True,True,normal
2744.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2744.png,gaussian,1.0,1.0,2.0,False,False,darken_channel
2745.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2745.png,salt_pepper,1.0,1.0,1.0,False,True,lighten_channel
2746.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2746.png,none,2.0,1.0,0.0,True,True,normal
2747.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2747.png,salt_pepper,2.0,2.0,0.0,True,False,darken_channel
2748.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2748.png,gaussian,1.0,2.0,1.0,True,True,darken_channel
2749.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2749.png,none,1.0,1.0,0.0,True,True,normal
2750.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2750.png,gaussian,2.0,2.0,1.0,False,True,darken_channel
2751.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2751.png,salt_pepper,1.0,1.0,1.0,False,False,normal
2752.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2752.png,gaussian,1.0,1.0,0.0,True,True,darken_channel
2753.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2753.png,random,2.0,1.0,2.0,False,True,normal
2754.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2754.png,salt_pepper,2.0,1.0,1.0,False,False,lighten_channel
2755.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2755.png,none,1.0,2.0,0.0,False,True,lighten_channel
2756.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2756.png,random,1.0,1.0,0.0,True,False,lighten_channel
2757.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2757.png,salt_pepper,2.0,2.0,0.0,True,True,normal
2758.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2758.png,salt_pepper,1.0,1.0,2.0,False,False,normal
2759.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2759.png,gaussian,2.0,2.0,1.0,True,True,normal
2760.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2760.png,salt_pepper,1.0,1.0,1.0,False,True,lighten_channel
2761.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2761.png,gaussian,1.0,1.0,1.0,False,False,darken_channel
2762.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2762.png,salt_pepper,1.0,1.0,1.0,True,False,darken_channel
2763.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2763.png,salt_pepper,2.0,2.0,0.0,True,False,darken_channel
2764.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2764.png,salt_pepper,1.0,2.0,0.0,True,True,normal
2765.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2765.png,none,1.0,1.0,0.0,True,True,darken_channel
2766.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2766.png,none,1.0,1.0,0.0,True,True,lighten_channel
2767.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2767.png,salt_pepper,1.0,2.0,0.0,True,False,darken_channel
2768.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2768.png,random,1.0,2.0,0.0,True,False,lighten_channel
2769.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2769.png,random,1.0,1.0,0.0,True,True,lighten_channel
2770.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2770.png,gaussian,2.0,1.0,2.0,True,False,darken_channel
2771.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2771.png,random,1.0,2.0,2.0,False,False,darken_channel
2772.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2772.png,none,1.0,1.0,1.0,True,False,lighten_channel
2773.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2773.png,salt_pepper,2.0,2.0,1.0,False,True,lighten_channel
2774.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2774.png,salt_pepper,1.0,1.0,0.0,False,False,normal
2775.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2775.png,gaussian,1.0,2.0,1.0,False,True,darken_channel
2776.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2776.png,none,1.0,2.0,0.0,True,True,darken_channel
2777.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2777.png,gaussian,1.0,1.0,1.0,False,False,normal
2778.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2778.png,random,2.0,1.0,1.0,True,True,darken_channel
2779.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2779.png,random,1.0,2.0,1.0,False,False,darken_channel
2780.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2780.png,random,1.0,1.0,0.0,True,False,normal
2781.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2781.png,random,2.0,1.0,0.0,True,False,darken_channel
2782.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2782.png,none,2.0,2.0,0.0,False,False,normal
2783.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2783.png,random,2.0,1.0,1.0,True,True,darken_channel
2784.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2784.png,gaussian,1.0,2.0,0.0,True,True,normal
2785.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2785.png,salt_pepper,2.0,2.0,1.0,False,False,normal
2786.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2786.png,random,2.0,1.0,1.0,True,True,lighten_channel
2787.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2787.png,gaussian,2.0,2.0,1.0,False,True,darken_channel
2788.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2788.png,salt_pepper,2.0,1.0,0.0,False,True,normal
2789.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2789.png,gaussian,1.0,0.0,1.0,False,True,lighten_channel
2790.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2790.png,random,1.0,2.0,1.0,True,True,normal
2791.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2791.png,random,1.0,2.0,0.0,False,True,darken_channel
2792.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2792.png,salt_pepper,2.0,2.0,1.0,False,True,lighten_channel
2793.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2793.png,random,1.0,2.0,0.0,False,False,darken_channel
2794.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2794.png,salt_pepper,1.0,2.0,1.0,False,True,lighten_channel
2795.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2795.png,gaussian,1.0,1.0,0.0,False,True,lighten_channel
2796.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2796.png,random,2.0,2.0,1.0,True,False,lighten_channel
2797.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2797.png,none,1.0,2.0,0.0,True,False,normal
2798.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2798.png,gaussian,2.0,1.0,2.0,True,True,darken_channel
2799.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2799.png,none,2.0,2.0,0.0,True,True,normal
2800.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2800.png,gaussian,2.0,2.0,0.0,True,True,normal
2801.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2801.png,random,2.0,2.0,0.0,True,True,lighten_channel
2802.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2802.png,none,2.0,2.0,2.0,False,False,lighten_channel
2803.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2803.png,salt_pepper,2.0,1.0,1.0,True,True,darken_channel
2804.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2804.png,none,2.0,2.0,0.0,False,True,darken_channel
2805.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2805.png,random,1.0,1.0,2.0,False,True,darken_channel
2806.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2806.png,random,2.0,2.0,0.0,False,False,darken_channel
2807.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2807.png,random,1.0,2.0,0.0,True,True,normal
2808.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2808.png,random,2.0,1.0,1.0,False,True,lighten_channel
2809.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2809.png,random,2.0,2.0,1.0,True,True,normal
2810.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2810.png,salt_pepper,1.0,1.0,0.0,False,True,lighten_channel
2811.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2811.png,random,2.0,2.0,0.0,False,False,darken_channel
2812.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2812.png,salt_pepper,1.0,2.0,1.0,True,False,darken_channel
2813.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2813.png,random,1.0,1.0,0.0,False,False,normal
2814.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2814.png,none,2.0,1.0,0.0,True,False,normal
2815.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2815.png,salt_pepper,1.0,1.0,0.0,True,True,normal
2816.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2816.png,random,1.0,1.0,0.0,False,False,lighten_channel
2817.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2817.png,random,2.0,1.0,0.0,True,False,normal
2818.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2818.png,none,1.0,1.0,1.0,False,True,darken_channel
2819.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2819.png,none,2.0,1.0,2.0,False,False,normal
2820.png,./data/constructed_datasets/copy_paste_microfluidic/train/images/2820.png,none,2.0,2.0,0.0,False,False,darken_channel
