filename,path,noise_fn,croissant_count,slipper_count,object_count,lines,artifacts
2370.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2370.png,gaussian,4.0,3.0,4.0,False,True
2371.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2371.png,random,3.0,3.0,4.0,False,True
2372.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2372.png,none,4.0,4.0,3.0,True,False
2373.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2373.png,salt_pepper,4.0,4.0,3.0,True,True
2374.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2374.png,salt_pepper,3.0,4.0,4.0,True,False
2375.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2375.png,gaussian,4.0,3.0,4.0,False,False
2376.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2376.png,random,4.0,3.0,4.0,False,False
2377.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2377.png,none,3.0,4.0,4.0,False,True
2378.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2378.png,gaussian,4.0,3.0,4.0,False,True
2379.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2379.png,random,3.0,3.0,3.0,True,False
2380.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2380.png,salt_pepper,3.0,4.0,4.0,False,True
2381.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2381.png,salt_pepper,4.0,3.0,3.0,False,False
2382.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2382.png,salt_pepper,4.0,3.0,4.0,False,False
2383.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2383.png,salt_pepper,3.0,3.0,3.0,False,True
2384.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2384.png,random,3.0,3.0,3.0,True,False
2385.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2385.png,none,2.0,4.0,3.0,True,False
2386.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2386.png,none,3.0,4.0,3.0,False,False
2387.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2387.png,random,4.0,4.0,3.0,False,False
2388.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2388.png,random,4.0,3.0,3.0,True,False
2389.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2389.png,none,4.0,4.0,3.0,False,True
2390.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2390.png,salt_pepper,4.0,3.0,4.0,True,False
2391.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2391.png,salt_pepper,3.0,4.0,4.0,True,True
2392.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2392.png,gaussian,3.0,3.0,3.0,False,False
2393.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2393.png,none,4.0,4.0,4.0,True,True
2394.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2394.png,random,3.0,4.0,3.0,True,True
2395.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2395.png,random,4.0,3.0,2.0,False,True
2396.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2396.png,gaussian,4.0,3.0,4.0,False,False
2397.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2397.png,none,3.0,4.0,3.0,False,True
2398.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2398.png,gaussian,4.0,3.0,3.0,False,True
2399.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2399.png,random,4.0,4.0,3.0,False,True
2400.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2400.png,salt_pepper,3.0,4.0,3.0,True,False
2401.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2401.png,none,3.0,4.0,3.0,False,False
2402.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2402.png,gaussian,4.0,3.0,3.0,False,False
2403.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2403.png,random,4.0,3.0,3.0,True,True
2404.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2404.png,none,3.0,4.0,4.0,False,True
2405.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2405.png,none,3.0,3.0,4.0,True,True
2406.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2406.png,salt_pepper,3.0,4.0,3.0,False,True
2407.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2407.png,none,4.0,4.0,3.0,False,True
2408.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2408.png,none,3.0,3.0,4.0,False,True
2409.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2409.png,none,3.0,3.0,3.0,True,True
2410.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2410.png,none,4.0,4.0,4.0,False,True
2411.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2411.png,salt_pepper,2.0,4.0,4.0,False,True
2412.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2412.png,none,3.0,3.0,4.0,False,True
2413.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2413.png,none,3.0,3.0,3.0,False,False
2414.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2414.png,salt_pepper,4.0,3.0,2.0,True,False
2415.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2415.png,gaussian,3.0,4.0,3.0,True,True
2416.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2416.png,salt_pepper,3.0,4.0,3.0,True,False
2417.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2417.png,none,3.0,4.0,1.0,False,False
2418.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2418.png,gaussian,3.0,4.0,2.0,False,False
2419.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2419.png,gaussian,4.0,3.0,4.0,False,False
2420.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2420.png,none,3.0,4.0,4.0,False,True
2421.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2421.png,gaussian,3.0,4.0,4.0,True,True
2422.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2422.png,salt_pepper,4.0,3.0,3.0,True,True
2423.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2423.png,random,3.0,3.0,4.0,False,True
2424.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2424.png,random,3.0,4.0,4.0,True,True
2425.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2425.png,none,3.0,4.0,3.0,False,True
2426.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2426.png,salt_pepper,3.0,3.0,3.0,True,True
2427.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2427.png,gaussian,4.0,3.0,4.0,True,False
2428.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2428.png,gaussian,3.0,3.0,4.0,True,True
2429.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2429.png,gaussian,3.0,4.0,3.0,False,True
2430.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2430.png,gaussian,3.0,4.0,3.0,True,True
2431.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2431.png,gaussian,3.0,4.0,4.0,False,True
2432.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2432.png,random,3.0,4.0,3.0,True,False
2433.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2433.png,gaussian,2.0,4.0,4.0,True,True
2434.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2434.png,salt_pepper,4.0,3.0,3.0,True,False
2435.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2435.png,salt_pepper,3.0,4.0,3.0,False,True
2436.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2436.png,salt_pepper,3.0,4.0,2.0,False,False
2437.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2437.png,none,3.0,4.0,4.0,False,False
2438.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2438.png,gaussian,3.0,4.0,3.0,True,True
2439.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2439.png,none,3.0,4.0,4.0,False,False
2440.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2440.png,none,3.0,4.0,3.0,True,True
2441.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2441.png,salt_pepper,3.0,3.0,4.0,True,True
2442.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2442.png,salt_pepper,4.0,4.0,4.0,False,False
2443.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2443.png,gaussian,4.0,3.0,3.0,True,True
2444.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2444.png,none,4.0,4.0,3.0,False,True
2445.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2445.png,salt_pepper,4.0,3.0,3.0,False,True
2446.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2446.png,none,3.0,4.0,3.0,True,True
2447.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2447.png,none,3.0,3.0,4.0,False,True
2448.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2448.png,random,3.0,3.0,3.0,False,False
2449.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2449.png,random,4.0,4.0,3.0,True,True
2450.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2450.png,salt_pepper,4.0,4.0,3.0,False,True
2451.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2451.png,gaussian,3.0,4.0,3.0,True,True
2452.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2452.png,salt_pepper,4.0,3.0,3.0,True,True
2453.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2453.png,none,4.0,4.0,3.0,True,False
2454.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2454.png,random,3.0,3.0,4.0,False,True
2455.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2455.png,none,4.0,4.0,4.0,True,True
2456.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2456.png,none,4.0,4.0,3.0,True,True
2457.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2457.png,none,4.0,3.0,3.0,True,False
2458.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2458.png,none,4.0,4.0,3.0,True,False
2459.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2459.png,salt_pepper,3.0,3.0,3.0,True,False
2460.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2460.png,salt_pepper,4.0,3.0,3.0,True,True
2461.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2461.png,random,4.0,3.0,4.0,True,False
2462.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2462.png,salt_pepper,4.0,3.0,3.0,True,False
2463.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2463.png,random,3.0,4.0,4.0,False,False
2464.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2464.png,salt_pepper,3.0,3.0,4.0,False,False
2465.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2465.png,gaussian,3.0,3.0,3.0,False,False
2466.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2466.png,random,3.0,3.0,4.0,True,True
2467.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2467.png,random,3.0,3.0,4.0,False,True
2468.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2468.png,random,4.0,3.0,4.0,True,False
2469.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2469.png,gaussian,3.0,4.0,3.0,True,False
2470.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2470.png,gaussian,3.0,3.0,4.0,False,True
2471.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2471.png,random,4.0,3.0,4.0,False,True
2472.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2472.png,random,4.0,3.0,3.0,True,True
2473.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2473.png,random,4.0,3.0,3.0,True,False
2474.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2474.png,random,4.0,4.0,4.0,True,True
2475.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2475.png,none,4.0,3.0,3.0,True,True
2476.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2476.png,none,3.0,3.0,4.0,False,True
2477.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2477.png,none,2.0,4.0,4.0,True,True
2478.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2478.png,gaussian,4.0,3.0,3.0,False,False
2479.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2479.png,random,4.0,4.0,3.0,True,False
2480.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2480.png,random,3.0,3.0,4.0,True,True
2481.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2481.png,gaussian,2.0,3.0,4.0,True,True
2482.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2482.png,salt_pepper,4.0,3.0,3.0,True,True
2483.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2483.png,salt_pepper,4.0,4.0,4.0,False,False
2484.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2484.png,gaussian,4.0,3.0,4.0,True,False
2485.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2485.png,gaussian,4.0,3.0,3.0,True,False
2486.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2486.png,none,3.0,4.0,3.0,False,True
2487.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2487.png,salt_pepper,3.0,3.0,3.0,True,False
2488.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2488.png,salt_pepper,3.0,4.0,3.0,False,False
2489.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2489.png,gaussian,4.0,3.0,3.0,False,False
2490.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2490.png,gaussian,4.0,4.0,2.0,False,False
2491.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2491.png,salt_pepper,4.0,3.0,3.0,False,False
2492.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2492.png,salt_pepper,4.0,4.0,4.0,False,True
2493.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2493.png,gaussian,3.0,3.0,3.0,False,True
2494.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2494.png,salt_pepper,4.0,3.0,3.0,False,True
2495.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2495.png,gaussian,2.0,4.0,4.0,True,True
2496.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2496.png,gaussian,4.0,4.0,3.0,True,True
2497.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2497.png,none,3.0,4.0,4.0,True,False
2498.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2498.png,none,4.0,3.0,3.0,True,False
2499.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2499.png,none,4.0,3.0,3.0,True,True
2500.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2500.png,salt_pepper,3.0,4.0,3.0,False,True
2501.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2501.png,none,3.0,4.0,2.0,False,False
2502.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2502.png,none,3.0,4.0,3.0,False,True
2503.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2503.png,none,3.0,3.0,3.0,False,True
2504.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2504.png,gaussian,3.0,3.0,4.0,True,False
2505.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2505.png,gaussian,3.0,4.0,4.0,False,True
2506.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2506.png,gaussian,3.0,4.0,3.0,True,True
2507.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2507.png,salt_pepper,4.0,3.0,4.0,False,True
2508.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2508.png,none,3.0,4.0,3.0,False,False
2509.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2509.png,gaussian,4.0,4.0,3.0,False,False
2510.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2510.png,random,3.0,4.0,4.0,False,False
2511.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2511.png,gaussian,3.0,3.0,3.0,False,False
2512.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2512.png,random,3.0,3.0,3.0,True,False
2513.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2513.png,gaussian,4.0,3.0,2.0,False,True
2514.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2514.png,salt_pepper,4.0,4.0,3.0,True,False
2515.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2515.png,gaussian,3.0,4.0,4.0,True,True
2516.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2516.png,gaussian,4.0,4.0,3.0,False,True
2517.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2517.png,salt_pepper,4.0,4.0,4.0,True,False
2518.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2518.png,none,4.0,4.0,4.0,False,False
2519.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2519.png,none,3.0,3.0,4.0,False,False
2520.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2520.png,salt_pepper,3.0,3.0,4.0,False,False
2521.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2521.png,none,2.0,3.0,3.0,True,True
2522.png,./data/constructed_datasets/copy_paste_random_pos/train/images/2522.png,none,4.0,3.0,3.0,False,False
